,map,lang,speaker,text,nouns
334,3,eng,bot,"sorted, i've passed the fire and avoided the dog and bush",bush
335,3,eng,human,get back on the trail and head towards the blue car,the trail
336,3,eng,human,get back on the trail and head towards the blue car,the blue car
337,3,es,bot,"Bien, ahora me dirijo al auto azul.",auto azul
338,3,eng,human,turn around and stay on the path around the bush next to the blue car,the path
339,3,eng,human,turn around and stay on the path around the bush next to the blue car,the bush
340,3,eng,human,turn around and stay on the path around the bush next to the blue car,the blue car
341,3,eng,bot,"rooger that, moving along the path around the bush next to the blue car",rooger
342,3,eng,bot,"rooger that, moving along the path around the bush next to the blue car",the path
343,3,eng,bot,"rooger that, moving along the path around the bush next to the blue car",the bush
344,3,eng,bot,"rooger that, moving along the path around the bush next to the blue car",the blue car
345,3,eng,bot,"what's next, my friend?",friend
346,3,eng,human,stay on the path and go between the telescope and the green bush,the path
347,3,eng,human,stay on the path and go between the telescope and the green bush,the telescope
348,3,es,bot,"Estoy en ello, deslizándome entre el telescopio y el arbusto verde.",el telescopio
349,3,es,bot,"Estoy en ello, deslizándome entre el telescopio y el arbusto verde.",el arbusto
350,3,eng,human,cut between the telescope and the next green bush to get back on the trail,the telescope
351,3,eng,human,cut between the telescope and the next green bush to get back on the trail,the trail
352,3,eng,bot,"done my friend, back on the trail again, passed the telescope and the green bush",my friend
353,3,eng,bot,"done my friend, back on the trail again, passed the telescope and the green bush",the trail
354,3,eng,bot,"done my friend, back on the trail again, passed the telescope and the green bush",the telescope
355,3,eng,human,stay on the trail until it starts curving south,the trail
356,3,eng,human,stay on the trail until it starts curving south,south
357,3,eng,bot,"sure, staying on the trail until it starts to curve south",the trail
358,3,eng,bot,"sure, staying on the trail until it starts to curve south",south
359,3,eng,human,walk on the pasture avoiding the yellow flower,the pasture
360,3,eng,human,walk on the pasture avoiding the yellow flower,the yellow flower
361,3,eng,bot,"cracking, i'm avoiding the yellow flower and walking across the pasture",the yellow flower
362,3,eng,bot,"cracking, i'm avoiding the yellow flower and walking across the pasture",the pasture
363,3,eng,human,cut across the ring of rock to the cabin,the ring
364,3,eng,human,cut across the ring of rock to the cabin,rock
365,3,eng,human,cut across the ring of rock to the cabin,the cabin
366,3,eng,bot,"cutting through the rocks, cabin is in sight",the rocks
367,3,eng,bot,"cutting through the rocks, cabin is in sight",cabin
368,3,eng,bot,"cutting through the rocks, cabin is in sight",sight
369,3,eng,human,get to the cabin,the cabin
370,3,es,bot,"¡Muy bien, ya llegué a la cabaña, amigo! *finalizado*",la cabaña
371,3,es,bot,"¡Muy bien, ya llegué a la cabaña, amigo! *finalizado*",", amigo"
372,3,es,bot,"¡Muy bien, ya llegué a la cabaña, amigo! *finalizado*",*finalizado
373,3,es,bot,"¡Muy bien, ya llegué a la cabaña, amigo! *finalizado*",*
374,4,eng,bot,"awesome! head south-west under the first palm tree you see, then swing a right past the second tree",head south-west
375,4,eng,bot,"awesome! head south-west under the first palm tree you see, then swing a right past the second tree",the first palm tree
376,4,eng,bot,"awesome! head south-west under the first palm tree you see, then swing a right past the second tree",a right
377,4,eng,bot,"awesome! head south-west under the first palm tree you see, then swing a right past the second tree",the second tree
378,4,es,bot,Gire a la izquierda antes del tercer árbol y siga hacia el sur.,la izquierda
379,4,es,bot,Gire a la izquierda antes del tercer árbol y siga hacia el sur.,tercer árbol
380,4,es,bot,Gire a la izquierda antes del tercer árbol y siga hacia el sur.,el sur
381,4,eng,bot,"great! now, drift left of the puppy, then swerve slightly left, and then right, continuing south",drift
382,4,eng,bot,"great! now, drift left of the puppy, then swerve slightly left, and then right, continuing south",the puppy
383,4,eng,bot,"great! now, drift left of the puppy, then swerve slightly left, and then right, continuing south",south
384,4,eng,human,im at the tip of the rock,the tip
385,4,eng,human,im at the tip of the rock,the rock
386,4,es,bot,dirígete directamente al agua,dirígete
387,4,es,bot,dirígete directamente al agua,agua
388,4,es,human,estoy en la orilla,la orilla
389,4,eng,bot,"nice, now let's get a li'l wet! go straight into the water until a big red crab greets you!",the water
390,4,eng,bot,"nice, now let's get a li'l wet! go straight into the water until a big red crab greets you!",a big red crab greets
391,4,eng,human,between the rocks and the crab,the rocks
392,4,eng,human,between the rocks and the crab,the crab
393,4,es,bot,"Ahora gira a la derecha, mantente cerca de esa gran roca y continúa hacia el oeste en el agua.",la derecha
394,4,es,bot,"Ahora gira a la derecha, mantente cerca de esa gran roca y continúa hacia el oeste en el agua.",esa gran roca
395,4,es,bot,"Ahora gira a la derecha, mantente cerca de esa gran roca y continúa hacia el oeste en el agua.",el oeste
396,4,es,bot,"Ahora gira a la derecha, mantente cerca de esa gran roca y continúa hacia el oeste en el agua.",el agua
397,4,eng,bot,"after you pass a medium-sized rock, look out for a shark",a medium-sized rock
398,4,eng,bot,"after you pass a medium-sized rock, look out for a shark",a shark
399,4,eng,bot,hang a sharp right when you see it,a sharp right
400,4,eng,human,back on the beach,the beach
401,4,es,bot,"¡tocar el asunto exacto! Ahora, dirígete hacia el norte a través del espacio entre la roca mediana y la bola tricolor que ves allí.",el asunto exacto
402,4,es,bot,"¡tocar el asunto exacto! Ahora, dirígete hacia el norte a través del espacio entre la roca mediana y la bola tricolor que ves allí.",el norte
403,4,es,bot,"¡tocar el asunto exacto! Ahora, dirígete hacia el norte a través del espacio entre la roca mediana y la bola tricolor que ves allí.",través del espacio
404,4,es,bot,"¡tocar el asunto exacto! Ahora, dirígete hacia el norte a través del espacio entre la roca mediana y la bola tricolor que ves allí.",la roca mediana
405,4,es,bot,"¡tocar el asunto exacto! Ahora, dirígete hacia el norte a través del espacio entre la roca mediana y la bola tricolor que ves allí.",la bola
406,4,es,human,pase el balon,el balon
407,4,eng,bot,there's a red tent and a speaker - you got to cruise right between them,a red tent
408,4,eng,bot,there's a red tent and a speaker - you got to cruise right between them,a speaker
409,4,eng,human,past the tent,the tent
410,4,eng,bot,awesome! now you gotta circle around that tent,that tent
411,4,es,bot,"después de eso, dirígete hacia el sur",dirígete
412,4,es,bot,"después de eso, dirígete hacia el sur",el sur
413,4,eng,human,at the small rock with moss,the small rock
414,4,eng,human,at the small rock with moss,moss
415,4,eng,bot,"cool, now hold back from touching the water! veer right and go beneath that red kayak over there",the water
416,4,eng,bot,"cool, now hold back from touching the water! veer right and go beneath that red kayak over there",veer
417,4,eng,human,at the kayak,the kayak
418,4,eng,bot,cool! now make a sharp right turn and head north along that kayak,a sharp right turn
419,4,eng,bot,cool! now make a sharp right turn and head north along that kayak,that kayak
420,1,es,human,ve a la isla con el tigre,la isla
421,1,es,human,ve a la isla con el tigre,el tigre
422,1,eng,bot,"here we go, I'm now on tiger island",tiger island
423,1,eng,human,"from there go around the parrot and between the parrot and elephant, over the rocks and underneath the frog",the parrot
424,1,eng,human,"from there go around the parrot and between the parrot and elephant, over the rocks and underneath the frog",the parrot
425,1,eng,human,"from there go around the parrot and between the parrot and elephant, over the rocks and underneath the frog",elephant
426,1,eng,human,"from there go around the parrot and between the parrot and elephant, over the rocks and underneath the frog",the rocks
427,1,eng,human,"from there go around the parrot and between the parrot and elephant, over the rocks and underneath the frog",the frog
428,1,es,bot,"Muy bien, acabo de pasar la rana.",la rana
429,1,es,human,Cruza el caimán y pasa por debajo de la jirafa.,el caimán
