,map,lang,speaker,text,nouns
346,2,es,bot,"perfecto! ahora ve hacia el sur, perfílate con el otro perro blanco junto a un picnic con mantel de cuadros rojos y blancos",el sur
347,2,es,bot,"¡excelente! ahora, cruza sobre la manta, puedes rozar suavemente un tazón de bayas mientras avanzas hacia el oeste",la manta
348,2,es,bot,"¡excelente! ahora, cruza sobre la manta, puedes rozar suavemente un tazón de bayas mientras avanzas hacia el oeste",bayas
349,2,es,bot,"¡excelente! ahora, cruza sobre la manta, puedes rozar suavemente un tazón de bayas mientras avanzas hacia el oeste",el oeste
350,2,es,bot,vas a ver otra rama de madera,madera
351,2,es,bot,¡eso es un puente! cruzalo hacia el norte,un puente
352,2,es,bot,¡eso es un puente! cruzalo hacia el norte,cruzalo
353,2,es,bot,¡eso es un puente! cruzalo hacia el norte,el norte
354,2,es,bot,"excelente! ahora, pasa por la derecha de un arbusto verde, no lo toques, hasta que llegues al puesto de flores de nuevo",la derecha
355,2,es,bot,"excelente! ahora, pasa por la derecha de un arbusto verde, no lo toques, hasta que llegues al puesto de flores de nuevo",flores
356,2,es,bot,"muy bien! ahora gira a la izquierda, pasando por debajo del puesto y dirígete al enorme puente donde veas a dos personas montando en bici",la izquierda
357,2,es,bot,"muy bien! ahora gira a la izquierda, pasando por debajo del puesto y dirígete al enorme puente donde veas a dos personas montando en bici",el puesto
358,2,es,bot,"muy bien! ahora gira a la izquierda, pasando por debajo del puesto y dirígete al enorme puente donde veas a dos personas montando en bici",dos personas
359,2,es,bot,"muy bien! ahora gira a la izquierda, pasando por debajo del puesto y dirígete al enorme puente donde veas a dos personas montando en bici",bici
360,2,es,bot,perfecto! sigue tu camino hacia el oeste pasando el puente,tu camino
361,2,es,bot,perfecto! sigue tu camino hacia el oeste pasando el puente,el oeste
362,2,es,bot,perfecto! sigue tu camino hacia el oeste pasando el puente,el puente
363,2,es,bot,vas a ver a un par de ancianos en un banco leyendo el periódico,un par de ancianos
364,2,es,bot,vas a ver a un par de ancianos en un banco leyendo el periódico,un banco
365,2,es,bot,vas a ver a un par de ancianos en un banco leyendo el periódico,el periódico
366,2,es,bot,"bien hecho! ahora ve hacia el este, entre la rama y el arbusto",el este
367,2,es,bot,"bien hecho! ahora ve hacia el este, entre la rama y el arbusto",la rama
368,2,es,bot,"bien hecho! ahora ve hacia el este, entre la rama y el arbusto",el arbusto
369,2,es,bot,"amigo, observa bien a tu alrededor","amigo ,"
370,2,es,bot,"amigo, observa bien a tu alrededor",tu alrededor
371,2,es,bot,deberías ver a un joven ciervo de color marrón a pocos pasos hacia el este. ¿lo ves?,el este
372,3,es,human,Un momento.,Un momento
373,3,es,bot,"claro, sin prisa",prisa
374,3,es,human,"Por alli, hay un perro, camina a el perro.",un perro
375,3,es,bot,"vale, voy hacia el perro",el perro
376,3,es,human,"Ahora, camina hacia el este hasta la fogata.",el este
377,3,es,human,"Ahora, camina hacia el este hasta la fogata.",la fogata
378,3,es,bot,"hecho, estoy junto a la fogata ahora",la fogata
379,3,es,human,Camina hacia el sur por el sendero hasta que lleges al telescopio.,el sur
380,3,es,human,Camina hacia el sur por el sendero hasta que lleges al telescopio.,el sendero
381,3,es,human,Camina hacia el sur por el sendero hasta que lleges al telescopio.,el telescopio
382,3,es,bot,¡echa la vista por el camino! estoy aquí con el telescopio azul,la vista
383,3,es,bot,¡echa la vista por el camino! estoy aquí con el telescopio azul,el camino
384,3,es,bot,¿qué hago a partir de aquí?,partir
385,3,es,human,Camina oeste a la casa.,oeste
386,3,es,human,Camina oeste a la casa.,la casa
387,3,es,bot,"seguro, voy hacia la casa",la casa
388,3,es,human,Camina dentro de la cabina.,la cabina
389,3,es,bot,mantén los dedos cruzados y aquí voy,los dedos
390,4,es,bot,"perfecto! estás junto a las tres palmeras, ¿verdad? ahora, camina hacia el suroeste pasando bajando la primera palmera",las tres palmeras
391,4,es,bot,"perfecto! estás junto a las tres palmeras, ¿verdad? ahora, camina hacia el suroeste pasando bajando la primera palmera",¿ verdad ?
392,4,es,bot,"perfecto! estás junto a las tres palmeras, ¿verdad? ahora, camina hacia el suroeste pasando bajando la primera palmera",el suroeste
393,4,es,bot,"luego, gira a la derecha pasando la segunda palmera. finalmente, haz un giro brusco a la izquierda antes de la tercera y sigue avanzando hacia el sur",la derecha
394,4,es,human,Un momento.,Un momento
395,4,es,bot,"no hay problema, tomate tu tiempo",problema
396,4,es,bot,"no hay problema, tomate tu tiempo",tu tiempo
397,4,es,bot,"¡genial! ahora vas a pasar por la izquierda de un perrito marrón, gira un poco a la izquierda y luego hacia la derecha al sur.",la izquierda
398,4,es,bot,"¡genial! ahora vas a pasar por la izquierda de un perrito marrón, gira un poco a la izquierda y luego hacia la derecha al sur.",la derecha
399,4,es,bot,"¡genial! ahora vas a pasar por la izquierda de un perrito marrón, gira un poco a la izquierda y luego hacia la derecha al sur.",el sur
400,4,es,bot,"¡excelente! ahora vas a cruzar entre una roca grande a la izquierda y una peña pequeña a la derecha, y avanzar hasta llegar al agua",la izquierda
401,4,es,bot,"¡excelente! ahora vas a cruzar entre una roca grande a la izquierda y una peña pequeña a la derecha, y avanzar hasta llegar al agua",la derecha
402,4,es,bot,"¡excelente! ahora vas a cruzar entre una roca grande a la izquierda y una peña pequeña a la derecha, y avanzar hasta llegar al agua",el agua
403,4,es,bot,"perfecto, ahora entra al agua y te encontrarás con un cangrejo rojo",el agua
404,4,es,bot,"da la vuelta a la derecha y continúa al oeste a lo largo de la roca grande. en el agua, sí, no hay problema",la derecha
405,4,es,bot,"da la vuelta a la derecha y continúa al oeste a lo largo de la roca grande. en el agua, sí, no hay problema",el oeste
406,4,es,human,Veo un tiburon.,un tiburon
407,4,es,bot,esa es la señal para dar una vuelta brusca a la derecha después de una tercera roca de tamaño medio,la señal
408,4,es,bot,esa es la señal para dar una vuelta brusca a la derecha después de una tercera roca de tamaño medio,la derecha
409,4,es,bot,sigue avanzando sin perder el ritmo,el ritmo
410,4,es,bot,"ahora, de vuelta a tierra",tierra
411,4,es,bot,gira un poco a la izquierda y dirígete hacia el noroeste,la izquierda
412,4,es,bot,gira un poco a la izquierda y dirígete hacia el noroeste,el noroeste
413,4,es,bot,pasarás entre una tienda roja a la izquierda y un altavoz grande a la derecha,la izquierda
414,4,es,bot,pasarás entre una tienda roja a la izquierda y un altavoz grande a la derecha,la derecha
415,4,es,bot,"circula alrededor de la tienda roja en un arco y luego continúa hacia el sur, hacia el mar",un arco
416,4,es,bot,"circula alrededor de la tienda roja en un arco y luego continúa hacia el sur, hacia el mar",el sur
417,4,es,bot,"circula alrededor de la tienda roja en un arco y luego continúa hacia el sur, hacia el mar",el mar
418,4,eng,bot,"right on the shore, turn right and walk under a red kayak",the shore
419,4,eng,bot,"right on the shore, turn right and walk under a red kayak",a red kayak
420,1,eng,bot,"where am i heading next, captain?",captain
421,1,eng,human,make a sharp left then go straight,a sharp left
422,1,eng,bot,is our next move towards the butterfly or parrot island?,our next move
423,1,eng,human,the parrot,the parrot
424,1,es,bot,"¿En qué dirección debo ir ahora, amigo?",qué dirección
425,1,es,bot,"¿En qué dirección debo ir ahora, amigo?",", amigo"
426,1,es,human,tomas una izquierda,una izquierda
427,1,es,bot,¡comprendido! he llegado hasta el elefante,el elefante
428,1,eng,bot,"alrighty, now i see a giraffe to the west of the elephant",a giraffe
429,1,eng,bot,"alrighty, now i see a giraffe to the west of the elephant",the west
430,1,eng,bot,"alrighty, now i see a giraffe to the west of the elephant",the elephant
431,1,es,bot,"Genial, ahora estoy en la jirafa.",la jirafa
432,1,es,human,haces otra izquierda,otra izquierda
433,1,eng,bot,"cool, i made it to the treasure, we did it! *finished*",the treasure
434,2,eng,bot,"make a pizza move and u-turn 180 degrees to the left. cross the trail again and head back towards our furry friend, the white dog",a pizza move
435,2,eng,bot,"make a pizza move and u-turn 180 degrees to the left. cross the trail again and head back towards our furry friend, the white dog",the left
436,2,eng,bot,you should run into another adorable white dog chilling next to a red and white checkered picnic rug. can you see it?,another adorable white dog
437,2,es,bot,"Ahora, ¿ves ese brazo cruzando el río? usémoslo como puente y vayamos al norte",ese brazo
438,2,es,bot,"Ahora, ¿ves ese brazo cruzando el río? usémoslo como puente y vayamos al norte",el río
439,2,es,bot,"Ahora, ¿ves ese brazo cruzando el río? usémoslo como puente y vayamos al norte",puente
440,2,es,bot,"Ahora, ¿ves ese brazo cruzando el río? usémoslo como puente y vayamos al norte",a el norte
441,2,eng,bot,rad,rad
442,2,es,bot,"evita ese arbusto verde, pero haz un círculo a su alrededor desde la derecha hasta llegar a la tienda de flores",un círculo
443,2,es,bot,"evita ese arbusto verde, pero haz un círculo a su alrededor desde la derecha hasta llegar a la tienda de flores",su alrededor
